Time [s],X_pos_series_1,X_pos_series_2,Y_pos_series_1,Y_pos_series_2,Z_pos_series_1,Z_pos_series_2,Roll_Pitch_series_1,Roll_Pitch_series_2,Velocities_series_1,Velocities_series_2,Velocities_series_3
6.8710,-0.3327,-0.2227,-0.0544,-0.5418,1.0000,1.0121,5.6040,1.4807,-0.1278,0.5768,-0.0526
6.8870,-0.3327,-0.2255,-0.0544,-0.5296,1.0000,1.0136,5.2886,1.4313,-0.1300,0.5848,-0.0603
6.9040,-0.3327,-0.2284,-0.0544,-0.5169,1.0000,1.0152,5.1056,1.2909,-0.1319,0.5915,-0.0681
6.9200,-0.3327,-0.2310,-0.0544,-0.5053,1.0000,1.0166,5.4190,1.3697,-0.1179,0.5292,-0.0760
6.9360,-0.3327,-0.2336,-0.0544,-0.4939,1.0000,1.0178,5.1813,1.2875,-0.1199,0.5372,-0.0829
6.9520,-0.3327,-0.2362,-0.0544,-0.4827,1.0000,1.0188,5.3427,1.2973,-0.1167,0.5224,-0.0889
6.9690,-0.3327,-0.2388,-0.0544,-0.4711,1.0000,1.0196,4.7657,1.1660,-0.1182,0.5283,-0.0938
6.9860,-0.3327,-0.2414,-0.0544,-0.4598,1.0000,1.0202,5.1500,1.2404,-0.1101,0.4926,-0.0979
7.0030,-0.3327,-0.2439,-0.0544,-0.4487,1.0000,1.0205,5.0088,1.1900,-0.1068,0.4777,-0.1008
7.0190,-0.3327,-0.2462,-0.0544,-0.4386,1.0000,1.0207,5.3694,1.2762,-0.0991,0.4432,-0.1027
7.0350,-0.3327,-0.2485,-0.0544,-0.4287,1.0000,1.0207,5.0741,1.1880,-0.1009,0.4509,-0.1035
7.0510,-0.3327,-0.2506,-0.0544,-0.4190,1.0000,1.0205,5.0756,1.1906,-0.0983,0.4388,-0.1035
7.0670,-0.3327,-0.2528,-0.0544,-0.4096,1.0000,1.0202,4.8981,1.1407,-0.0957,0.4271,-0.1026
7.0830,-0.3327,-0.2548,-0.0544,-0.4004,1.0000,1.0198,4.8146,1.1171,-0.0931,0.4157,-0.1011
7.0990,-0.3327,-0.2569,-0.0544,-0.3914,1.0000,1.0192,4.7266,1.0952,-0.0907,0.4046,-0.0988
7.1160,-0.3327,-0.2590,-0.0544,-0.3821,1.0000,1.0185,4.3083,0.9940,-0.0920,0.4104,-0.0960
7.1330,-0.3327,-0.2610,-0.0544,-0.3731,1.0000,1.0177,4.4890,1.0331,-0.0858,0.3826,-0.0925
7.1490,-0.3327,-0.2629,-0.0544,-0.3648,1.0000,1.0169,4.5508,1.0439,-0.0796,0.3551,-0.0884
7.1660,-0.3327,-0.2648,-0.0544,-0.3563,1.0000,1.0159,4.0437,0.9359,-0.0846,0.3773,-0.0843
7.1830,-0.3327,-0.2667,-0.0544,-0.3479,1.0000,1.0150,4.2749,0.9805,-0.0790,0.3520,-0.0797
7.2000,-0.3327,-0.2685,-0.0544,-0.3399,1.0000,1.0141,3.9468,0.8980,-0.0768,0.3423,-0.0750
7.2170,-0.3327,-0.2703,-0.0544,-0.3320,1.0000,1.0132,3.9507,0.9145,-0.0747,0.3331,-0.0704
7.2340,-0.3327,-0.2720,-0.0544,-0.3244,1.0000,1.0122,3.8591,0.8702,-0.0727,0.3240,-0.0659
7.2510,-0.3327,-0.2737,-0.0544,-0.3169,1.0000,1.0113,3.6750,0.8361,-0.0708,0.3152,-0.0612
7.2680,-0.3327,-0.2753,-0.0544,-0.3097,1.0000,1.0103,3.6341,0.8260,-0.0688,0.3066,-0.0565
7.2850,-0.3327,-0.2769,-0.0544,-0.3027,1.0000,1.0094,3.4966,0.7877,-0.0670,0.2983,-0.0517
7.3010,-0.3327,-0.2783,-0.0544,-0.2963,1.0000,1.0085,3.6016,0.8166,-0.0623,0.2773,-0.0469
7.3170,-0.3327,-0.2797,-0.0544,-0.2900,1.0000,1.0076,3.3280,0.7504,-0.0636,0.2830,-0.0424
7.3330,-0.3327,-0.2811,-0.0544,-0.2840,1.0000,1.0068,3.2864,0.7422,-0.0620,0.2760,-0.0381
7.3500,-0.3327,-0.2825,-0.0544,-0.2777,1.0000,1.0059,2.9031,0.6559,-0.0630,0.2803,-0.0338
7.3660,-0.3327,-0.2838,-0.0544,-0.2719,1.0000,1.0051,3.1746,0.7152,-0.0562,0.2503,-0.0294
7.3820,-0.3327,-0.2850,-0.0544,-0.2663,1.0000,1.0043,2.8527,0.6440,-0.0573,0.2552,-0.0254
7.3990,-0.3327,-0.2863,-0.0544,-0.2605,1.0000,1.0035,2.7094,0.6106,-0.0582,0.2591,-0.0215
7.4150,-0.3327,-0.2875,-0.0544,-0.2552,1.0000,1.0029,2.8789,0.6447,-0.0520,0.2314,-0.0177
7.4310,-0.3327,-0.2887,-0.0544,-0.2501,1.0000,1.0022,2.5860,0.5826,-0.0530,0.2359,-0.0143
7.4470,-0.3327,-0.2898,-0.0544,-0.2450,1.0000,1.0016,2.6898,0.6056,-0.0517,0.2300,-0.0111
7.4630,-0.3327,-0.2909,-0.0544,-0.2401,1.0000,1.0011,2.4609,0.5538,-0.0503,0.2242,-0.0081
7.4790,-0.3327,-0.2920,-0.0544,-0.2354,1.0000,1.0006,2.4594,0.5549,-0.0491,0.2185,-0.0054
7.4960,-0.3327,-0.2931,-0.0544,-0.2304,1.0000,1.0001,2.2296,0.5020,-0.0498,0.2217,-0.0029
7.5120,-0.3327,-0.2941,-0.0544,-0.2259,1.0000,0.9997,2.4076,0.5427,-0.0445,0.1980,-0.0004
7.5280,-0.3327,-0.2951,-0.0544,-0.2215,1.0000,0.9993,2.2054,0.4969,-0.0453,0.2018,0.0017
7.5450,-0.3327,-0.2961,-0.0544,-0.2170,1.0000,0.9989,2.0889,0.4705,-0.0460,0.2048,0.0036
7.5610,-0.3327,-0.2971,-0.0544,-0.2128,1.0000,0.9986,2.2313,0.5027,-0.0411,0.1829,0.0053
7.5770,-0.3327,-0.2980,-0.0544,-0.2087,1.0000,0.9984,2.0144,0.4536,-0.0419,0.1864,0.0068
7.5940,-0.3327,-0.2989,-0.0544,-0.2045,1.0000,0.9981,1.9539,0.4401,-0.0425,0.1891,0.0081
7.6110,-0.3327,-0.2998,-0.0544,-0.2004,1.0000,0.9980,1.9298,0.4345,-0.0397,0.1766,0.0093
7.6270,-0.3327,-0.3007,-0.0544,-0.1967,1.0000,0.9978,1.9717,0.4438,-0.0369,0.1642,0.0102
7.6440,-0.3327,-0.3016,-0.0544,-0.1928,1.0000,0.9977,1.7570,0.3955,-0.0391,0.1743,0.0110
7.6600,-0.3327,-0.3024,-0.0544,-0.1893,1.0000,0.9976,1.9410,0.4367,-0.0350,0.1557,0.0116
7.6760,-0.3327,-0.3031,-0.0544,-0.1858,1.0000,0.9975,1.7172,0.3864,-0.0356,0.1586,0.0120
7.6920,-0.3327,-0.3039,-0.0544,-0.1824,1.0000,0.9975,1.7793,0.4003,-0.0347,0.1547,0.0123
7.7080,-0.3327,-0.3046,-0.0544,-0.1791,1.0000,0.9975,1.6530,0.3718,-0.0339,0.1507,0.0125
7.7240,-0.3327,-0.3054,-0.0544,-0.1760,1.0000,0.9975,1.6267,0.3659,-0.0330,0.1469,0.0125
7.7410,-0.3327,-0.3061,-0.0544,-0.1726,1.0000,0.9975,1.4948,0.3362,-0.0335,0.1490,0.0125
7.7570,-0.3327,-0.3068,-0.0544,-0.1696,1.0000,0.9976,1.6088,0.3618,-0.0299,0.1330,0.0123
7.7730,-0.3327,-0.3074,-0.0544,-0.1667,1.0000,0.9976,1.4759,0.3319,-0.0304,0.1355,0.0121
7.7890,-0.3327,-0.3081,-0.0544,-0.1638,1.0000,0.9977,1.5047,0.3383,-0.0297,0.1321,0.0118
7.8060,-0.3327,-0.3088,-0.0544,-0.1608,1.0000,0.9978,1.3260,0.2982,-0.0301,0.1340,0.0114
7.8220,-0.3327,-0.3094,-0.0544,-0.1581,1.0000,0.9979,1.4694,0.3304,-0.0269,0.1196,0.0109
7.8390,-0.3327,-0.3100,-0.0544,-0.1552,1.0000,0.9980,1.2454,0.2800,-0.0285,0.1269,0.0105
7.8560,-0.3327,-0.3106,-0.0544,-0.1525,1.0000,0.9981,1.3338,0.2998,-0.0266,0.1185,0.0099
7.8720,-0.3327,-0.3112,-0.0544,-0.1500,1.0000,0.9983,1.3401,0.3012,-0.0247,0.1101,0.0093
7.8880,-0.3327,-0.3117,-0.0544,-0.1475,1.0000,0.9984,1.2550,0.2821,-0.0252,0.1122,0.0087
7.9050,-0.3327,-0.3123,-0.0544,-0.1450,1.0000,0.9985,1.1955,0.2687,-0.0256,0.1139,0.0081
7.9220,-0.3327,-0.3129,-0.0544,-0.1425,1.0000,0.9986,1.1719,0.2634,-0.0239,0.1064,0.0075
7.9390,-0.3327,-0.3134,-0.0544,-0.1401,1.0000,0.9988,1.1374,0.2556,-0.0232,0.1034,0.0068
7.9560,-0.3327,-0.3139,-0.0544,-0.1377,1.0000,0.9989,1.1347,0.2550,-0.0226,0.1005,0.0062
7.9720,-0.3327,-0.3144,-0.0544,-0.1356,1.0000,0.9990,1.1650,0.2618,-0.0210,0.0934,0.0055
7.9880,-0.3327,-0.3149,-0.0544,-0.1335,1.0000,0.9991,1.0827,0.2433,-0.0214,0.0953,0.0050
8.0040,-0.3327,-0.3153,-0.0544,-0.1315,1.0000,0.9992,1.0818,0.2431,-0.0209,0.0929,0.0044
8.0200,-0.3327,-0.3158,-0.0544,-0.1295,1.0000,0.9993,1.0140,0.2279,-0.0203,0.0905,0.0038
8.0370,-0.3327,-0.3163,-0.0544,-0.1274,1.0000,0.9995,0.9348,0.2101,-0.0206,0.0919,0.0033
8.0540,-0.3327,-0.3167,-0.0544,-0.1254,1.0000,0.9996,0.9636,0.2165,-0.0193,0.0858,0.0027
8.0710,-0.3327,-0.3171,-0.0544,-0.1235,1.0000,0.9997,0.9108,0.2047,-0.0187,0.0834,0.0022
8.0880,-0.3327,-0.3176,-0.0544,-0.1216,1.0000,0.9997,0.9134,0.2052,-0.0182,0.0810,0.0017
8.1040,-0.3327,-0.3180,-0.0544,-0.1199,1.0000,0.9998,0.9481,0.2130,-0.0169,0.0753,0.0013
8.1210,-0.3327,-0.3184,-0.0544,-0.1181,1.0000,0.9999,0.8106,0.1822,-0.0180,0.0800,0.0009
8.1380,-0.3327,-0.3187,-0.0544,-0.1163,1.0000,1.0000,0.8694,0.1953,-0.0168,0.0747,0.0005
8.1540,-0.3327,-0.3191,-0.0544,-0.1147,1.0000,1.0000,0.8523,0.1915,-0.0156,0.0694,0.0001
8.1710,-0.3327,-0.3195,-0.0544,-0.1131,1.0000,1.0001,0.7514,0.1688,-0.0166,0.0737,-0.0002
8.1870,-0.3327,-0.3198,-0.0544,-0.1116,1.0000,1.0001,0.8540,0.1919,-0.0148,0.0658,-0.0005
8.2030,-0.3327,-0.3201,-0.0544,-0.1101,1.0000,1.0002,0.7322,0.1645,-0.0151,0.0671,-0.0007
8.2190,-0.3327,-0.3205,-0.0544,-0.1087,1.0000,1.0002,0.7761,0.1744,-0.0147,0.0654,-0.0009
8.2350,-0.3327,-0.3208,-0.0544,-0.1073,1.0000,1.0003,0.7128,0.1601,-0.0143,0.0637,-0.0011
8.2510,-0.3327,-0.3211,-0.0544,-0.1059,1.0000,1.0003,0.7022,0.1578,-0.0140,0.0621,-0.0013
8.2670,-0.3327,-0.3214,-0.0544,-0.1046,1.0000,1.0003,0.6908,0.1552,-0.0136,0.0605,-0.0014
8.2830,-0.3327,-0.3217,-0.0544,-0.1033,1.0000,1.0003,0.6554,0.1473,-0.0132,0.0590,-0.0015
8.2990,-0.3327,-0.3220,-0.0544,-0.1020,1.0000,1.0003,0.6546,0.1471,-0.0129,0.0574,-0.0016
8.3160,-0.3327,-0.3222,-0.0544,-0.1007,1.0000,1.0003,0.5865,0.1318,-0.0131,0.0583,-0.0017
8.3330,-0.3327,-0.3225,-0.0544,-0.0995,1.0000,1.0004,0.6092,0.1369,-0.0122,0.0544,-0.0017
8.3490,-0.3327,-0.3228,-0.0544,-0.0983,1.0000,1.0004,0.6214,0.1396,-0.0113,0.0505,-0.0018
8.3660,-0.3327,-0.3231,-0.0544,-0.0971,1.0000,1.0004,0.5442,0.1223,-0.0120,0.0536,-0.0018
8.3830,-0.3327,-0.3233,-0.0544,-0.0959,1.0000,1.0004,0.5821,0.1308,-0.0112,0.0501,-0.0018
8.4000,-0.3327,-0.3236,-0.0544,-0.0948,1.0000,1.0003,0.5383,0.1209,-0.0109,0.0487,-0.0018
8.4170,-0.3327,-0.3238,-0.0544,-0.0937,1.0000,1.0003,0.5360,0.1204,-0.0106,0.0473,-0.0017
8.4330,-0.3327,-0.3241,-0.0544,-0.0927,1.0000,1.0003,0.5627,0.1264,-0.0099,0.0440,-0.0017
8.4490,-0.3327,-0.3243,-0.0544,-0.0917,1.0000,1.0003,0.5084,0.1142,-0.0101,0.0449,-0.0016
8.4650,-0.3327,-0.3245,-0.0544,-0.0907,1.0000,1.0003,0.5189,0.1166,-0.0098,0.0438,-0.0016
8.4810,-0.3327,-0.3247,-0.0544,-0.0898,1.0000,1.0003,0.4798,0.1078,-0.0096,0.0426,-0.0015
8.4980,-0.3327,-0.3249,-0.0544,-0.0888,1.0000,1.0003,0.4429,0.0995,-0.0097,0.0433,-0.0014
8.5150,-0.3327,-0.3251,-0.0544,-0.0879,1.0000,1.0003,0.4587,0.1031,-0.0091,0.0404,-0.0014
8.5310,-0.3327,-0.3253,-0.0544,-0.0870,1.0000,1.0002,0.4573,0.1027,-0.0084,0.0375,-0.0013
8.5470,-0.3327,-0.3255,-0.0544,-0.0862,1.0000,1.0002,0.4392,0.0987,-0.0086,0.0383,-0.0012
8.5630,-0.3327,-0.3257,-0.0544,-0.0854,1.0000,1.0002,0.4328,0.0972,-0.0084,0.0373,-0.0011
8.5790,-0.3327,-0.3259,-0.0544,-0.0846,1.0000,1.0002,0.4081,0.0917,-0.0082,0.0364,-0.0010
8.5960,-0.3327,-0.3261,-0.0544,-0.0838,1.0000,1.0002,0.3787,0.0851,-0.0083,0.0369,-0.0009
8.6120,-0.3327,-0.3262,-0.0544,-0.0830,1.0000,1.0001,0.4102,0.0921,-0.0074,0.0329,-0.0008
8.6280,-0.3327,-0.3264,-0.0544,-0.0823,1.0000,1.0001,0.3700,0.0831,-0.0075,0.0336,-0.0007
8.6440,-0.3327,-0.3266,-0.0544,-0.0816,1.0000,1.0001,0.3827,0.0860,-0.0073,0.0327,-0.0007
8.6600,-0.3327,-0.3267,-0.0544,-0.0809,1.0000,1.0001,0.3552,0.0798,-0.0072,0.0319,-0.0006
8.6760,-0.3327,-0.3269,-0.0544,-0.0802,1.0000,1.0001,0.3523,0.0791,-0.0070,0.0311,-0.0005
8.6920,-0.3327,-0.3270,-0.0544,-0.0795,1.0000,1.0001,0.3427,0.0770,-0.0068,0.0303,-0.0004
8.7090,-0.3327,-0.3272,-0.0544,-0.0788,1.0000,1.0001,0.3077,0.0691,-0.0069,0.0307,-0.0004
8.7260,-0.3327,-0.3273,-0.0544,-0.0782,1.0000,1.0000,0.3235,0.0727,-0.0064,0.0287,-0.0003
8.7430,-0.3327,-0.3275,-0.0544,-0.0775,1.0000,1.0000,0.3062,0.0688,-0.0063,0.0278,-0.0002
8.7590,-0.3327,-0.3276,-0.0544,-0.0769,1.0000,1.0000,0.3254,0.0731,-0.0058,0.0259,-0.0002
8.7760,-0.3327,-0.3277,-0.0544,-0.0763,1.0000,1.0000,0.2827,0.0635,-0.0062,0.0275,-0.0001
8.7920,-0.3327,-0.3279,-0.0544,-0.0757,1.0000,1.0000,0.3137,0.0705,-0.0055,0.0245,-0.0000
8.8080,-0.3327,-0.3280,-0.0544,-0.0752,1.0000,1.0000,0.2790,0.0627,-0.0056,0.0250,-0.0000
8.8240,-0.3327,-0.3281,-0.0544,-0.0746,1.0000,1.0000,0.2856,0.0642,-0.0055,0.0244,0.0000
8.8400,-0.3327,-0.3282,-0.0544,-0.0741,1.0000,1.0000,0.2682,0.0602,-0.0053,0.0238,0.0001
8.8560,-0.3327,-0.3283,-0.0544,-0.0736,1.0000,1.0000,0.2615,0.0587,-0.0052,0.0232,0.0001
8.8730,-0.3327,-0.3285,-0.0544,-0.0731,1.0000,1.0000,0.2412,0.0542,-0.0053,0.0235,0.0001
8.8900,-0.3327,-0.3286,-0.0544,-0.0726,1.0000,1.0000,0.2437,0.0548,-0.0049,0.0219,0.0002
8.9060,-0.3327,-0.3287,-0.0544,-0.0721,1.0000,1.0000,0.2510,0.0564,-0.0046,0.0204,0.0002
8.9220,-0.3327,-0.3288,-0.0544,-0.0717,1.0000,1.0000,0.2359,0.0530,-0.0047,0.0208,0.0002
8.9390,-0.3327,-0.3289,-0.0544,-0.0712,1.0000,1.0000,0.2205,0.0495,-0.0047,0.0211,0.0002
8.9550,-0.3327,-0.3290,-0.0544,-0.0708,1.0000,1.0000,0.2342,0.0526,-0.0042,0.0188,0.0002
8.9720,-0.3327,-0.3291,-0.0544,-0.0703,1.0000,1.0000,0.1988,0.0447,-0.0045,0.0200,0.0002
8.9880,-0.3327,-0.3292,-0.0544,-0.0699,1.0000,0.9999,0.2299,0.0517,-0.0040,0.0178,0.0002
9.0050,-0.3327,-0.3293,-0.0544,-0.0695,1.0000,0.9999,0.1870,0.0420,-0.0043,0.0189,0.0003
9.0220,-0.3327,-0.3294,-0.0544,-0.0691,1.0000,0.9999,0.2029,0.0456,-0.0040,0.0177,0.0003
9.0380,-0.3327,-0.3295,-0.0544,-0.0687,1.0000,1.0000,0.2038,0.0458,-0.0037,0.0164,0.0003
9.0550,-0.3327,-0.3295,-0.0544,-0.0683,1.0000,1.0000,0.1747,0.0392,-0.0039,0.0174,0.0002
9.0720,-0.3327,-0.3296,-0.0544,-0.0679,1.0000,1.0000,0.1918,0.0431,-0.0037,0.0163,0.0002
9.0890,-0.3327,-0.3297,-0.0544,-0.0675,1.0000,1.0000,0.1738,0.0390,-0.0036,0.0158,0.0002
9.1050,-0.3327,-0.3298,-0.0544,-0.0672,1.0000,1.0000,0.1863,0.0419,-0.0033,0.0147,0.0002
9.1210,-0.3327,-0.3299,-0.0544,-0.0669,1.0000,1.0000,0.1729,0.0388,-0.0034,0.0150,0.0002
9.1370,-0.3327,-0.3299,-0.0544,-0.0666,1.0000,1.0000,0.1686,0.0379,-0.0033,0.0146,0.0002
9.1530,-0.3327,-0.3300,-0.0544,-0.0662,1.0000,1.0000,0.1631,0.0366,-0.0032,0.0143,0.0002
9.1700,-0.3327,-0.3301,-0.0544,-0.0659,1.0000,1.0000,0.1463,0.0329,-0.0033,0.0145,0.0002
9.1860,-0.3327,-0.3301,-0.0544,-0.0656,1.0000,1.0000,0.1621,0.0364,-0.0029,0.0129,0.0002
9.2020,-0.3327,-0.3302,-0.0544,-0.0653,1.0000,1.0000,0.1446,0.0325,-0.0030,0.0132,0.0002
9.2190,-0.3327,-0.3303,-0.0544,-0.0650,1.0000,1.0000,0.1396,0.0314,-0.0030,0.0134,0.0001
9.2350,-0.3327,-0.3303,-0.0544,-0.0648,1.0000,1.0000,0.1481,0.0333,-0.0027,0.0119,0.0001
9.2520,-0.3327,-0.3304,-0.0544,-0.0645,1.0000,1.0000,0.1242,0.0279,-0.0028,0.0127,0.0001
9.2690,-0.3327,-0.3305,-0.0544,-0.0642,1.0000,1.0000,0.1376,0.0309,-0.0027,0.0118,0.0001
9.2860,-0.3327,-0.3305,-0.0544,-0.0639,1.0000,1.0000,0.1265,0.0284,-0.0026,0.0115,0.0001
9.3020,-0.3327,-0.3306,-0.0544,-0.0637,1.0000,1.0000,0.1339,0.0301,-0.0024,0.0107,0.0001
9.3190,-0.3327,-0.3306,-0.0544,-0.0634,1.0000,1.0000,0.1181,0.0265,-0.0025,0.0113,0.0001
9.3360,-0.3327,-0.3307,-0.0544,-0.0632,1.0000,1.0000,0.1206,0.0271,-0.0024,0.0106,0.0001
9.3520,-0.3327,-0.3307,-0.0544,-0.0630,1.0000,1.0000,0.1225,0.0275,-0.0022,0.0098,0.0001
9.3680,-0.3327,-0.3308,-0.0544,-0.0627,1.0000,1.0000,0.1143,0.0257,-0.0023,0.0100,0.0000
9.3850,-0.3327,-0.3308,-0.0544,-0.0625,1.0000,1.0000,0.1075,0.0241,-0.0023,0.0102,0.0000
9.4010,-0.3327,-0.3309,-0.0544,-0.0623,1.0000,1.0000,0.1129,0.0254,-0.0020,0.0091,0.0000
9.4170,-0.3327,-0.3309,-0.0544,-0.0621,1.0000,1.0000,0.1033,0.0232,-0.0021,0.0093,0.0000
9.4330,-0.3327,-0.3310,-0.0544,-0.0619,1.0000,1.0000,0.1056,0.0237,-0.0020,0.0090,0.0000
9.4490,-0.3327,-0.3310,-0.0544,-0.0617,1.0000,1.0000,0.0980,0.0220,-0.0020,0.0088,0.0000
9.4660,-0.3327,-0.3311,-0.0544,-0.0615,1.0000,1.0000,0.0909,0.0204,-0.0020,0.0089,-0.0000
9.4830,-0.3327,-0.3311,-0.0544,-0.0613,1.0000,1.0000,0.0941,0.0211,-0.0019,0.0083,-0.0000
9.4990,-0.3327,-0.3311,-0.0544,-0.0611,1.0000,1.0000,0.0941,0.0211,-0.0017,0.0077,-0.0000
9.5150,-0.3327,-0.3312,-0.0544,-0.0610,1.0000,1.0000,0.0904,0.0203,-0.0018,0.0079,-0.0000
9.5320,-0.3327,-0.3312,-0.0544,-0.0608,1.0000,1.0000,0.0837,0.0188,-0.0018,0.0080,-0.0000
9.5480,-0.3327,-0.3313,-0.0544,-0.0606,1.0000,1.0000,0.0888,0.0199,-0.0016,0.0072,-0.0000
9.5640,-0.3327,-0.3313,-0.0544,-0.0605,1.0000,1.0000,0.0814,0.0183,-0.0016,0.0073,-0.0000
9.5810,-0.3327,-0.3313,-0.0544,-0.0603,1.0000,1.0000,0.0775,0.0174,-0.0017,0.0074,-0.0000
9.5970,-0.3327,-0.3314,-0.0544,-0.0602,1.0000,1.0000,0.0820,0.0184,-0.0015,0.0066,-0.0000
9.6140,-0.3327,-0.3314,-0.0544,-0.0600,1.0000,1.0000,0.0694,0.0156,-0.0016,0.0070,-0.0000
9.6300,-0.3327,-0.3314,-0.0544,-0.0599,1.0000,1.0000,0.0809,0.0182,-0.0014,0.0063,-0.0000
9.6460,-0.3327,-0.3315,-0.0544,-0.0597,1.0000,1.0000,0.0697,0.0156,-0.0014,0.0064,-0.0000
9.6630,-0.3327,-0.3315,-0.0544,-0.0596,1.0000,1.0000,0.0679,0.0152,-0.0015,0.0065,-0.0000
9.6800,-0.3327,-0.3315,-0.0544,-0.0594,1.0000,1.0000,0.0687,0.0154,-0.0014,0.0060,-0.0000
9.6960,-0.3327,-0.3316,-0.0544,-0.0593,1.0000,1.0000,0.0681,0.0153,-0.0013,0.0056,-0.0000
9.7130,-0.3327,-0.3316,-0.0544,-0.0592,1.0000,1.0000,0.0620,0.0139,-0.0013,0.0060,-0.0000
9.7290,-0.3327,-0.3316,-0.0544,-0.0590,1.0000,1.0000,0.0678,0.0152,-0.0012,0.0053,-0.0000
9.7450,-0.3327,-0.3316,-0.0544,-0.0589,1.0000,1.0000,0.0599,0.0135,-0.0012,0.0054,-0.0000
9.7620,-0.3327,-0.3317,-0.0544,-0.0588,1.0000,1.0000,0.0583,0.0131,-0.0012,0.0055,-0.0000
9.7790,-0.3327,-0.3317,-0.0544,-0.0587,1.0000,1.0000,0.0579,0.0130,-0.0012,0.0051,-0.0000
9.7960,-0.3327,-0.3317,-0.0544,-0.0586,1.0000,1.0000,0.0548,0.0123,-0.0011,0.0050,-0.0000
9.8120,-0.3327,-0.3317,-0.0544,-0.0585,1.0000,1.0000,0.0593,0.0133,-0.0010,0.0046,-0.0000
9.8290,-0.3327,-0.3318,-0.0544,-0.0583,1.0000,1.0000,0.0501,0.0112,-0.0011,0.0049,-0.0000
9.8460,-0.3327,-0.3318,-0.0544,-0.0582,1.0000,1.0000,0.0532,0.0119,-0.0010,0.0046,-0.0000
9.8620,-0.3327,-0.3318,-0.0544,-0.0581,1.0000,1.0000,0.0531,0.0119,-0.0010,0.0043,-0.0000
9.8780,-0.3327,-0.3318,-0.0544,-0.0580,1.0000,1.0000,0.0496,0.0111,-0.0010,0.0044,-0.0000
9.8940,-0.3327,-0.3319,-0.0544,-0.0580,1.0000,1.0000,0.0501,0.0113,-0.0010,0.0043,-0.0000
9.9100,-0.3327,-0.3319,-0.0544,-0.0579,1.0000,1.0000,0.0462,0.0104,-0.0009,0.0042,-0.0000
9.9270,-0.3327,-0.3319,-0.0544,-0.0578,1.0000,1.0000,0.0433,0.0097,-0.0009,0.0042,-0.0000
9.9440,-0.3327,-0.3319,-0.0544,-0.0577,1.0000,1.0000,0.0442,0.0099,-0.0009,0.0039,-0.0000
9.9610,-0.3327,-0.3319,-0.0544,-0.0576,1.0000,1.0000,0.0418,0.0094,-0.0009,0.0038,-0.0000
9.9770,-0.3327,-0.3320,-0.0544,-0.0575,1.0000,1.0000,0.0449,0.0101,-0.0008,0.0036,-0.0000
9.9930,-0.3327,-0.3320,-0.0544,-0.0574,1.0000,1.0000,0.0410,0.0092,-0.0008,0.0036,-0.0000
10.0100,-0.3327,-0.3320,-0.0544,-0.0573,1.0000,1.0000,0.0383,0.0086,-0.0008,0.0037,-0.0000
10.0270,-0.3327,-0.3320,-0.0544,-0.0573,1.0000,1.0000,0.0389,0.0087,-0.0008,0.0034,-0.0000
10.0440,-0.3327,-0.3320,-0.0544,-0.0572,1.0000,1.0000,0.0367,0.0082,-0.0007,0.0033,-0.0000
10.0610,-0.3327,-0.3321,-0.0544,-0.0571,1.0000,1.0000,0.0369,0.0083,-0.0007,0.0032,-0.0000
10.0770,-0.3327,-0.3321,-0.0544,-0.0570,1.0000,1.0000,0.0380,0.0085,-0.0007,0.0030,-0.0000
10.0930,-0.3327,-0.3321,-0.0544,-0.0570,1.0000,1.0000,0.0350,0.0079,-0.0007,0.0031,-0.0000
10.1090,-0.3327,-0.3321,-0.0544,-0.0569,1.0000,1.0000,0.0352,0.0079,-0.0007,0.0030,0.0000
10.1260,-0.3327,-0.3321,-0.0544,-0.0568,1.0000,1.0000,0.0307,0.0069,-0.0007,0.0030,0.0000
10.1420,-0.3327,-0.3321,-0.0544,-0.0568,1.0000,1.0000,0.0341,0.0077,-0.0006,0.0027,0.0000
10.1580,-0.3327,-0.3321,-0.0544,-0.0567,1.0000,1.0000,0.0307,0.0069,-0.0006,0.0028,0.0000
10.1740,-0.3327,-0.3322,-0.0544,-0.0567,1.0000,1.0000,0.0313,0.0070,-0.0006,0.0027,0.0000
10.1900,-0.3327,-0.3322,-0.0544,-0.0566,1.0000,1.0000,0.0295,0.0066,-0.0006,0.0026,0.0000
10.2070,-0.3327,-0.3322,-0.0544,-0.0565,1.0000,1.0000,0.0268,0.0060,-0.0006,0.0027,0.0000
10.2230,-0.3327,-0.3322,-0.0544,-0.0565,1.0000,1.0000,0.0299,0.0067,-0.0005,0.0024,0.0000
10.2390,-0.3327,-0.3322,-0.0544,-0.0564,1.0000,1.0000,0.0265,0.0059,-0.0005,0.0024,0.0000
10.2560,-0.3327,-0.3322,-0.0544,-0.0564,1.0000,1.0000,0.0258,0.0058,-0.0006,0.0025,0.0000
10.2720,-0.3327,-0.3322,-0.0544,-0.0563,1.0000,1.0000,0.0272,0.0061,-0.0005,0.0022,0.0000
10.2880,-0.3327,-0.3322,-0.0544,-0.0563,1.0000,1.0000,0.0247,0.0055,-0.0005,0.0022,0.0000
10.3050,-0.3327,-0.3323,-0.0544,-0.0562,1.0000,1.0000,0.0241,0.0054,-0.0005,0.0023,0.0000
10.3210,-0.3327,-0.3323,-0.0544,-0.0562,1.0000,1.0000,0.0249,0.0056,-0.0005,0.0020,0.0000
